Product ID,Product Name,Product Price,Unit Price,Date of Transaction,Hour of Transaction,Country
10,Long Sleeve Shirt,9,91.82,2020-09-04,23:25,Liechtenstein
9,Dress Shirt,2,93.03,2020-10-12,05:17,Belgium
8,Dress Pants,13,98.14,2020-06-15,22:45,Estonia
8,Sports Shoes,9,52.56,2020-04-09,23:47,Denmark
3,Dress Pants,8,27.61,2020-07-31,04:24,Slovenia
6,Polo Shirt,5,83.78,2020-12-13,22:37,Estonia
3,Long Sleeve Shirt,11,32.64,2020-07-11,16:07,Czech Republic
10,Dress Shirt,11,11.28,2020-12-22,21:31,Luxembourg
2,Jeans,4,96.94,2020-02-01,23:32,Luxembourg
5,Dress Pants,18,71.29,2020-06-04,13:20,Liechtenstein
2,Jeans,12,56.92,2020-06-25,21:43,Poland
5,Dress Shirt,17,26.91,2020-07-24,08:31,Finland
2,Casual Shoes,10,75.19,2020-10-08,04:01,Italy
2,Casual Shoes,9,94.61,2020-04-20,11:29,Czech Republic
2,Sports Shoes,8,36.62,2020-03-07,06:19,Poland
10,Dress Pants,17,44.21,2020-10-30,09:58,Slovakia
10,Jeans,12,64.26,2020-10-30,22:02,France
8,Sweatpants,11,59.15,2020-03-06,13:32,Iceland
8,Casual Shoes,8,73.53,2020-11-12,15:24,Greece
7,Long Sleeve Shirt,9,48.36,2020-05-26,21:37,Poland
10,Long Sleeve Shirt,19,89.59,2020-04-20,23:22,Finland
3,Sneakers,11,10.85,2020-03-21,08:49,Finland
10,Casual Shoes,16,95.33,2020-09-03,01:38,Liechtenstein
1,Jeans,9,59.02,2020-11-14,14:20,Sweden
3,Sweatpants,3,79.66,2020-01-28,12:36,Italy
10,Casual Shoes,7,44.86,2020-05-28,22:02,Denmark
3,Dress Shirt,12,63.28,2020-02-09,08:29,Denmark
7,Sneakers,10,24.4,2020-10-01,00:34,Iceland
1,Dress Shirt,19,49.56,2020-11-28,04:31,Cyprus
9,Dress Shoes,10,45.61,2020-08-10,19:43,Romania
7,Sneakers,12,92.4,2020-09-22,06:53,Belgium
10,Long Sleeve Shirt,17,40.78,2020-07-25,17:59,Croatia
3,Sneakers,17,86.55,2020-12-11,02:55,Norway
4,Polo Shirt,5,61.28,2020-10-26,17:57,Italy
8,Casual Shoes,15,45.5,2020-02-04,14:25,Iceland
6,Casual Shoes,10,74.7,2020-10-18,10:34,Latvia
3,Polo Shirt,7,10.46,2020-02-12,08:31,Hungary
9,Dress Shoes,14,27.74,2020-10-28,19:10,Romania
9,Dress Pants,4,22.62,2020-03-21,03:43,Sweden
1,Jeans,7,78.44,2020-02-13,04:02,Cyprus
9,Sneakers,17,67.74,2020-12-27,04:49,Romania
3,Sports Shoes,9,43.65,2020-04-06,06:50,Norway
3,Sweatpants,14,10.54,2020-10-10,03:46,Finland
9,Sports Shoes,12,56.72,2020-08-10,17:18,Malta
7,Dress Pants,6,74.16,2020-09-23,15:20,Germany
2,Dress Shoes,12,10.02,2020-02-02,22:58,Luxembourg
6,Dress Shoes,11,63.08,2020-02-20,11:18,Liechtenstein
9,Sports Shoes,19,63.23,2020-04-19,18:30,Norway
2,Polo Shirt,9,72.15,2020-08-10,19:09,Luxembourg
10,Polo Shirt,19,17.37,2020-07-12,05:19,Sweden
9,Sweatpants,1,63.77,2020-12-25,18:37,Bulgaria
3,Dress Pants,12,31.03,2020-05-18,12:15,Malta
2,Sneakers,3,75.36,2020-02-25,02:19,Czech Republic
9,Sneakers,9,47.0,2020-04-03,23:30,Malta
4,Long Sleeve Shirt,19,17.32,2020-08-30,09:17,Austria
1,Sports Shoes,11,86.21,2020-03-16,07:48,Romania
3,Sports Shoes,8,10.19,2020-10-01,04:57,Latvia
4,Long Sleeve Shirt,1,60.91,2020-12-18,18:09,Denmark
2,Dress Shirt,8,26.28,2020-11-17,19:58,Slovenia
3,Polo Shirt,2,26.03,2020-10-24,06:11,Norway
2,Jeans,1,16.58,2020-04-19,18:42,Norway
7,Sweatpants,18,16.11,2020-03-09,23:06,Lithuania
3,Dress Pants,17,82.37,2020-11-13,04:44,Malta
8,Sports Shoes,19,21.76,2020-01-24,19:40,Belgium
3,Sports Shoes,4,99.48,2020-06-11,00:42,Portugal
9,Casual Shoes,11,13.64,2020-05-26,02:48,Luxembourg
2,Long Sleeve Shirt,1,47.95,2020-06-04,00:32,Austria
1,Sweatpants,4,21.5,2020-02-14,21:24,Finland
3,Long Sleeve Shirt,19,16.68,2020-05-01,01:03,Malta
5,Sports Shoes,13,40.56,2020-08-22,09:59,Estonia
2,Dress Shoes,15,68.61,2020-12-01,07:35,Poland
7,Casual Shoes,11,99.71,2020-07-12,21:48,Luxembourg
2,Jeans,11,95.07,2020-09-22,17:46,Slovenia
9,Sneakers,13,68.87,2020-11-04,05:49,Slovenia
9,Sweatpants,7,14.67,2020-07-23,08:06,Portugal
5,Casual Shoes,17,60.99,2020-11-09,07:04,Bulgaria
10,Dress Shirt,8,65.99,2020-05-09,21:59,Cyprus
7,Casual Shoes,3,11.62,2020-06-26,07:59,Ireland
8,Sneakers,11,19.64,2020-03-12,02:41,Cyprus
7,Jeans,9,61.06,2020-02-09,07:28,Malta
10,Dress Shirt,10,67.61,2020-12-31,03:15,Austria
1,Dress Pants,9,20.66,2020-02-02,04:49,Latvia
5,Sports Shoes,13,53.8,2020-11-16,09:04,Croatia
2,Sneakers,11,53.92,2020-06-05,15:08,Luxembourg
10,Polo Shirt,9,42.68,2020-08-17,12:38,Greece
2,Dress Shirt,12,32.68,2020-08-12,17:40,Liechtenstein
7,Casual Shoes,16,88.68,2020-05-08,04:41,Croatia
7,Dress Pants,17,90.09,2020-09-01,20:45,Austria
5,Dress Shoes,12,84.3,2020-05-08,21:38,Ireland
9,Dress Shoes,1,21.87,2020-10-01,09:33,Cyprus
6,Sneakers,8,65.67,2020-09-08,01:11,Slovenia
7,Dress Shoes,13,39.64,2020-04-06,01:19,France
4,Casual Shoes,1,82.24,2020-08-28,16:13,Romania
10,Casual Shoes,2,31.57,2020-03-08,01:19,Latvia
8,Sports Shoes,7,45.72,2020-10-21,12:46,Estonia
6,Casual Shoes,14,99.35,2020-03-31,02:05,Romania
9,Casual Shoes,17,92.57,2020-09-13,08:23,Netherlands
8,Sneakers,16,95.38,2020-10-05,10:01,Norway
3,Dress Pants,8,60.65,2020-12-31,06:23,Slovakia
1,Dress Shirt,13,66.48,2020-02-20,22:09,Luxembourg
10,Sports Shoes,8,47.12,2020-05-03,12:50,Hungary
2,Jeans,9,11.97,2020-02-22,19:51,Iceland
8,Polo Shirt,7,96.75,2020-10-29,16:08,Italy
4,Polo Shirt,2,83.31,2020-08-03,19:58,Romania
4,Dress Shirt,14,16.94,2020-11-08,09:25,Luxembourg
4,Casual Shoes,13,46.05,2020-09-22,05:49,Estonia
10,Casual Shoes,13,84.26,2020-03-19,19:48,Greece
9,Sweatpants,15,22.33,2020-03-11,17:12,Lithuania
3,Jeans,2,43.95,2020-03-19,01:48,Slovakia
3,Long Sleeve Shirt,17,84.49,2020-09-21,08:18,Romania
10,Casual Shoes,13,73.16,2020-05-05,15:54,Norway
1,Dress Pants,17,22.7,2020-07-01,20:40,Austria
1,Dress Shoes,10,58.88,2020-07-18,18:52,Slovenia
4,Dress Pants,17,57.07,2020-07-08,02:27,Slovakia
7,Dress Shoes,14,42.51,2020-09-05,17:29,Estonia
10,Long Sleeve Shirt,17,98.48,2020-08-24,08:10,Belgium
4,Sports Shoes,17,52.76,2020-07-14,06:24,Spain
10,Sneakers,3,26.28,2020-10-13,08:22,Portugal
7,Long Sleeve Shirt,10,75.82,2020-06-01,19:24,Hungary
7,Sneakers,3,45.62,2020-03-12,15:50,Luxembourg
7,Jeans,15,67.27,2020-06-26,19:58,Iceland
5,Long Sleeve Shirt,10,11.58,2020-04-16,04:57,Liechtenstein
7,Polo Shirt,17,41.75,2020-11-22,19:16,Norway
10,Dress Pants,19,92.21,2020-07-19,18:41,Netherlands
3,Sweatpants,14,97.41,2020-04-10,23:46,Croatia
6,Dress Shoes,7,50.66,2020-02-18,02:33,Romania
10,Polo Shirt,3,25.69,2020-06-24,09:48,Sweden
1,Dress Shirt,10,68.65,2020-04-09,08:54,Italy
5,Casual Shoes,3,75.78,2020-05-28,14:06,France
2,Casual Shoes,3,72.53,2020-05-29,16:38,Netherlands
3,Sweatpants,4,39.62,2020-04-19,17:34,Lithuania
1,Dress Shoes,20,94.0,2020-09-18,02:18,Romania
2,Casual Shoes,15,73.55,2020-02-19,01:26,Slovakia
7,Dress Shirt,10,14.33,2020-06-11,02:51,Poland
1,Dress Shirt,17,41.22,2020-03-13,20:55,Estonia
3,Sneakers,2,98.13,2020-04-10,03:20,Slovenia
2,Sneakers,10,99.24,2020-10-07,01:04,Bulgaria
10,Sweatpants,5,19.76,2020-09-14,13:47,Slovakia
2,Sneakers,18,77.46,2020-04-10,04:35,Cyprus
9,Sweatpants,4,40.78,2020-04-23,15:05,Austria
7,Casual Shoes,1,66.39,2020-10-25,04:07,Liechtenstein
1,Jeans,5,85.93,2020-05-26,13:25,Spain
1,Sweatpants,9,41.78,2020-06-15,13:20,Finland
9,Dress Pants,9,92.64,2020-06-15,18:02,Czech Republic
7,Dress Shirt,14,94.35,2020-06-10,07:01,Lithuania
6,Sneakers,6,42.03,2020-04-26,07:22,Ireland
4,Casual Shoes,20,78.78,2020-04-04,18:35,Latvia
3,Sneakers,5,92.93,2020-04-26,02:47,Liechtenstein
7,Dress Shoes,20,37.9,2020-09-10,17:02,Portugal
10,Sports Shoes,8,52.02,2020-12-30,10:15,Latvia
1,Sneakers,8,73.37,2020-09-21,19:46,Latvia
2,Casual Shoes,2,49.69,2020-03-15,00:43,Croatia
7,Polo Shirt,7,86.64,2020-12-10,02:49,Czech Republic
7,Jeans,15,56.49,2020-10-25,20:39,Lithuania
6,Dress Shirt,1,85.45,2020-11-16,20:26,Estonia
6,Dress Shoes,20,50.84,2020-10-30,11:23,Bulgaria
2,Sweatpants,5,10.54,2020-07-02,22:00,Netherlands
5,Long Sleeve Shirt,19,87.04,2020-09-11,13:04,Poland
3,Dress Shirt,15,32.09,2020-12-13,03:09,Malta
4,Long Sleeve Shirt,3,57.86,2020-12-03,16:57,Portugal
1,Sports Shoes,12,83.69,2020-10-13,18:34,Romania
7,Dress Shoes,6,99.51,2020-04-01,18:01,Slovakia
7,Long Sleeve Shirt,19,47.89,2020-09-04,10:00,Italy
1,Sneakers,17,43.79,2020-03-29,04:24,Austria
10,Polo Shirt,18,57.57,2020-07-24,21:17,Slovakia
2,Dress Pants,20,76.44,2020-03-14,02:06,Ireland
7,Dress Pants,5,27.89,2020-07-05,13:57,Austria
10,Long Sleeve Shirt,15,11.72,2020-07-15,02:01,Finland
5,Dress Shoes,15,88.11,2020-08-01,15:49,Iceland
9,Jeans,11,58.59,2020-09-10,18:04,Norway
8,Sweatpants,12,89.85,2020-11-04,13:51,Hungary
1,Jeans,1,42.24,2020-12-27,13:45,Germany
1,Dress Shoes,19,61.56,2020-03-07,20:43,Bulgaria
2,Dress Shirt,17,62.62,2020-09-25,18:55,Malta
10,Long Sleeve Shirt,17,44.31,2020-03-21,03:55,Slovenia
10,Casual Shoes,15,35.35,2020-09-19,12:17,France
1,Polo Shirt,8,86.43,2020-06-06,13:18,Croatia
2,Sneakers,20,95.89,2020-01-23,19:42,Sweden
2,Dress Pants,14,50.65,2020-05-05,14:28,Finland
2,Long Sleeve Shirt,17,83.81,2020-04-01,16:20,Poland
10,Polo Shirt,18,74.43,2020-10-17,13:06,Belgium
6,Dress Shoes,12,43.78,2020-03-06,13:17,Norway
6,Casual Shoes,12,74.83,2020-01-29,10:17,Poland
4,Sweatpants,5,18.75,2020-06-04,12:36,Belgium
3,Casual Shoes,8,66.99,2020-01-13,15:22,Greece
10,Long Sleeve Shirt,11,80.7,2020-01-17,13:50,Hungary
5,Long Sleeve Shirt,8,85.56,2020-12-20,13:20,Denmark
6,Dress Shoes,20,39.06,2020-09-29,19:03,Croatia
10,Polo Shirt,16,29.37,2020-11-15,15:10,Norway
10,Polo Shirt,4,24.06,2020-09-10,23:45,Lithuania
6,Long Sleeve Shirt,7,87.56,2020-06-25,07:26,Slovenia
3,Sweatpants,8,44.0,2020-10-02,23:53,Romania
8,Dress Shoes,4,66.86,2020-08-14,02:14,Cyprus
1,Sports Shoes,1,53.66,2020-06-29,14:49,Germany
3,Sports Shoes,13,32.9,2020-09-12,16:38,Austria
6,Sneakers,15,40.81,2020-03-18,15:06,Sweden
5,Sports Shoes,17,31.69,2020-09-26,00:21,Cyprus
9,Dress Shirt,4,87.34,2020-04-24,17:41,Italy
6,Sweatpants,8,24.89,2020-03-03,17:00,Czech Republic
5,Sports Shoes,18,85.27,2020-09-04,09:50,Slovakia
8,Jeans,14,55.38,2020-03-18,01:59,Slovakia
1,Jeans,6,17.89,2020-05-28,16:36,Sweden
5,Casual Shoes,13,17.04,2020-07-15,04:55,Cyprus
2,Jeans,16,81.26,2020-08-15,08:55,Netherlands
10,Polo Shirt,11,70.77,2020-05-07,14:36,Greece
6,Long Sleeve Shirt,10,25.64,2020-03-29,16:25,Italy
10,Jeans,3,20.87,2020-12-12,11:25,Lithuania
5,Sweatpants,7,46.65,2020-01-24,20:34,Finland
9,Polo Shirt,16,16.8,2020-12-31,22:30,Iceland
7,Sneakers,8,36.06,2020-03-16,17:44,Austria
4,Sports Shoes,13,67.43,2020-05-30,10:06,Belgium
3,Sweatpants,1,80.7,2020-05-15,10:37,Hungary
9,Sweatpants,9,29.76,2020-12-19,19:54,Austria
7,Dress Shoes,11,40.42,2020-02-07,02:04,Estonia
9,Casual Shoes,20,33.59,2020-12-07,08:12,Italy
1,Jeans,2,10.36,2020-06-07,10:41,Luxembourg
2,Dress Shoes,6,16.63,2020-12-18,02:08,Slovakia
10,Sports Shoes,1,47.02,2020-06-05,07:07,Ireland
6,Sneakers,5,99.94,2020-05-11,20:28,Portugal
4,Dress Pants,12,96.7,2020-09-26,08:14,Slovakia
9,Sweatpants,15,59.67,2020-03-15,18:06,Estonia
1,Sweatpants,2,44.72,2020-04-19,22:29,Cyprus
3,Dress Shirt,13,94.84,2020-05-10,05:16,Ireland
8,Long Sleeve Shirt,11,39.39,2020-10-02,05:25,Iceland
9,Long Sleeve Shirt,19,65.34,2020-08-02,09:09,Lithuania
8,Long Sleeve Shirt,18,10.58,2020-10-27,13:07,Portugal
6,Long Sleeve Shirt,9,68.51,2020-10-15,23:25,Czech Republic
9,Dress Pants,18,76.53,2020-03-12,09:17,Croatia
2,Polo Shirt,20,88.72,2020-02-20,05:46,Sweden
3,Long Sleeve Shirt,19,78.43,2020-04-13,02:23,Netherlands
2,Dress Shirt,16,98.95,2020-01-27,10:26,Austria
5,Jeans,10,27.81,2020-01-31,18:28,Belgium
8,Sports Shoes,1,58.89,2020-01-29,20:02,Romania
6,Long Sleeve Shirt,10,15.54,2020-09-17,21:21,Luxembourg
7,Sports Shoes,9,69.12,2020-02-04,07:16,Lithuania
8,Casual Shoes,15,26.69,2020-07-11,21:59,Liechtenstein
6,Sports Shoes,10,62.4,2020-12-22,19:27,Germany
10,Sweatpants,4,52.79,2020-09-22,16:59,Germany
10,Sweatpants,12,38.64,2020-11-07,08:35,Luxembourg
1,Dress Shirt,9,43.08,2020-09-09,09:38,Finland
7,Polo Shirt,1,75.91,2020-12-29,04:55,Spain
2,Dress Shoes,2,73.88,2020-02-09,13:38,Bulgaria
5,Dress Pants,10,60.48,2020-03-17,02:46,Romania
7,Jeans,14,14.04,2020-03-06,19:00,Finland
2,Dress Shirt,20,28.26,2020-10-16,19:16,Germany
4,Sports Shoes,15,74.01,2020-06-14,09:20,Bulgaria
2,Polo Shirt,12,91.05,2020-09-25,05:15,France
5,Sweatpants,12,73.69,2020-03-20,00:03,Greece
5,Sneakers,15,22.18,2020-07-02,10:26,Germany
3,Jeans,11,97.98,2020-02-12,12:44,Estonia
7,Sneakers,12,69.47,2020-01-30,21:18,Norway
6,Casual Shoes,20,64.49,2020-02-10,21:26,Slovenia
3,Sports Shoes,19,25.64,2020-07-24,16:45,Italy
4,Sneakers,11,61.55,2020-04-12,12:12,Norway
9,Sneakers,15,20.2,2020-12-22,16:44,Greece
8,Dress Shoes,3,47.15,2020-09-04,20:36,Czech Republic
6,Sneakers,20,97.82,2020-07-27,06:45,Hungary
9,Jeans,1,14.79,2020-09-07,02:00,Hungary
9,Sweatpants,16,53.44,2020-07-26,06:23,Liechtenstein
10,Sneakers,2,78.5,2020-02-01,16:29,Sweden
2,Casual Shoes,11,30.21,2020-12-05,04:28,Sweden
8,Dress Shoes,8,99.5,2020-05-31,02:32,Latvia
7,Dress Shoes,2,74.23,2020-12-06,06:26,Malta
8,Polo Shirt,20,81.36,2020-04-13,22:31,Slovakia
6,Polo Shirt,16,61.2,2020-11-19,23:40,Malta
10,Polo Shirt,1,93.37,2020-08-23,07:49,Netherlands
4,Polo Shirt,16,62.96,2020-08-05,21:56,Croatia
6,Jeans,5,68.89,2020-03-25,07:16,Malta
5,Polo Shirt,1,57.83,2020-07-28,21:38,Hungary
4,Sweatpants,15,98.44,2020-02-13,16:20,Poland
3,Dress Pants,20,47.05,2020-11-01,06:05,Hungary
1,Dress Pants,3,83.41,2020-09-02,07:41,Spain
7,Polo Shirt,10,46.86,2020-05-30,18:47,Romania
2,Jeans,3,46.92,2020-05-18,03:47,Latvia
8,Long Sleeve Shirt,10,58.11,2020-10-14,17:08,France
7,Sneakers,15,93.74,2020-04-26,09:14,Czech Republic
4,Sneakers,9,81.42,2020-05-16,04:48,Spain
8,Casual Shoes,4,36.07,2020-03-14,11:21,Liechtenstein
4,Sweatpants,6,42.59,2020-03-26,03:39,Slovakia
7,Sports Shoes,5,60.22,2020-07-26,05:54,Denmark
5,Sweatpants,2,94.45,2020-12-04,12:08,Netherlands
3,Dress Shirt,5,79.59,2020-12-24,13:03,Czech Republic
7,Dress Shoes,4,14.15,2020-06-11,13:02,Greece
7,Long Sleeve Shirt,16,22.39,2020-11-22,14:31,Italy
7,Jeans,9,16.53,2020-03-08,14:03,Denmark
3,Dress Shirt,7,78.13,2020-02-27,06:59,Cyprus
1,Dress Pants,18,70.27,2020-05-03,04:32,Slovenia
10,Polo Shirt,6,45.85,2020-08-29,11:06,Austria
5,Sports Shoes,13,97.33,2020-02-25,01:55,Ireland
10,Polo Shirt,2,87.37,2020-11-07,19:37,Germany
4,Dress Shirt,1,38.96,2020-08-03,05:43,Ireland
7,Polo Shirt,11,17.03,2020-10-31,03:24,Netherlands
5,Jeans,8,76.38,2020-10-18,20:20,Poland
2,Casual Shoes,1,22.82,2020-03-11,21:32,Greece
6,Polo Shirt,15,60.11,2020-09-12,12:57,Bulgaria
9,Dress Shoes,4,71.86,2020-06-02,18:58,Luxembourg
1,Jeans,5,65.46,2020-05-06,01:49,Latvia
10,Jeans,13,32.11,2020-09-09,08:28,Slovakia
5,Sweatpants,13,68.86,2020-12-02,12:36,Iceland
6,Polo Shirt,10,80.75,2020-12-26,21:52,Slovakia
4,Casual Shoes,20,45.82,2020-07-05,22:04,Liechtenstein
5,Polo Shirt,9,14.88,2020-12-18,18:33,Latvia
5,Sports Shoes,14,82.41,2020-04-09,11:31,Poland
5,Sneakers,16,13.69,2020-09-24,11:14,Lithuania
10,Polo Shirt,9,96.63,2020-10-09,22:34,Czech Republic
7,Polo Shirt,17,55.42,2020-08-24,20:30,Greece
5,Sports Shoes,19,89.76,2020-01-05,03:56,Romania
3,Dress Pants,2,16.29,2020-03-21,11:33,Hungary
1,Dress Shoes,16,22.62,2020-05-19,06:21,Belgium
8,Dress Shirt,6,83.05,2020-04-06,18:58,Germany
10,Dress Pants,16,69.16,2020-12-21,19:27,Czech Republic
2,Long Sleeve Shirt,8,51.45,2020-12-05,01:26,Croatia
5,Sports Shoes,13,41.42,2020-08-11,22:12,Poland
8,Dress Shirt,19,99.67,2020-03-18,13:30,Portugal
9,Sports Shoes,17,85.75,2020-05-19,18:33,France
10,Casual Shoes,19,12.35,2020-04-25,12:04,Belgium
7,Jeans,14,27.96,2020-10-19,00:55,Norway
5,Sweatpants,4,80.68,2020-12-13,11:41,Norway
8,Sweatpants,17,70.63,2020-04-19,05:30,Slovenia
4,Sports Shoes,19,86.51,2020-01-14,23:13,Hungary
7,Casual Shoes,6,29.83,2020-07-21,14:53,Spain
1,Sweatpants,13,11.37,2020-01-08,23:24,Bulgaria
6,Polo Shirt,13,23.81,2020-09-23,16:00,Slovakia
5,Dress Pants,8,46.07,2020-02-13,19:26,Iceland
3,Long Sleeve Shirt,15,10.33,2020-08-29,00:38,Latvia
5,Long Sleeve Shirt,3,27.89,2020-12-01,14:58,Denmark
6,Long Sleeve Shirt,11,81.43,2020-01-27,19:40,Czech Republic
1,Dress Pants,17,39.13,2020-01-26,22:06,Finland
7,Jeans,20,26.41,2020-02-10,23:44,Italy
2,Dress Shirt,13,50.12,2020-09-20,00:15,Croatia
3,Sports Shoes,2,52.25,2020-04-03,13:54,Belgium
8,Polo Shirt,15,13.37,2020-08-29,19:08,Norway
8,Dress Pants,6,77.61,2020-01-29,09:57,Germany
10,Dress Pants,19,47.83,2020-05-24,03:04,Ireland
8,Sweatpants,10,42.54,2020-02-18,16:11,Greece
2,Dress Shoes,12,53.62,2020-06-22,18:39,Iceland
7,Sneakers,17,85.28,2020-02-06,19:08,Austria
3,Casual Shoes,16,54.82,2020-03-18,03:45,Czech Republic
4,Polo Shirt,11,84.67,2020-09-13,03:05,Croatia
10,Sports Shoes,6,42.36,2020-06-19,17:35,Germany
3,Casual Shoes,16,26.75,2020-07-22,22:46,Slovakia
4,Polo Shirt,3,50.43,2020-03-26,04:00,Ireland
7,Sweatpants,6,30.35,2020-07-09,07:27,Estonia
3,Casual Shoes,16,55.5,2020-01-18,07:47,Latvia
3,Sweatpants,13,13.87,2020-04-26,08:14,Poland
3,Sports Shoes,19,85.31,2020-07-12,10:01,Slovakia
3,Dress Pants,9,97.96,2020-03-12,21:05,Iceland
5,Dress Pants,3,30.71,2020-12-29,20:27,Luxembourg
9,Polo Shirt,4,82.49,2020-08-26,04:36,Norway
10,Dress Shoes,14,20.57,2020-12-07,23:49,Sweden
2,Casual Shoes,5,75.01,2020-04-12,10:37,Lithuania
2,Jeans,4,65.02,2020-01-09,16:38,Liechtenstein
5,Sweatpants,8,63.49,2020-07-03,16:24,Liechtenstein
7,Sneakers,9,78.01,2020-01-13,04:54,Greece
4,Casual Shoes,14,37.08,2020-02-07,14:35,Cyprus
2,Dress Shoes,20,64.45,2020-01-20,01:43,Greece
3,Dress Shirt,11,52.01,2020-10-18,07:36,Italy
1,Dress Shoes,20,27.05,2020-03-13,22:29,Portugal
3,Jeans,19,95.97,2020-01-09,04:42,Greece
9,Sneakers,13,84.94,2020-08-11,23:49,Belgium
4,Long Sleeve Shirt,1,94.7,2020-09-16,02:04,Sweden
3,Sneakers,4,79.26,2020-01-14,18:40,Spain
7,Dress Shirt,13,42.77,2020-12-25,06:34,Germany
10,Polo Shirt,14,66.12,2020-06-29,19:52,Cyprus
9,Casual Shoes,20,23.37,2020-12-02,22:30,Ireland
5,Dress Shirt,20,74.71,2020-07-11,05:11,Cyprus
1,Sneakers,5,69.64,2020-05-30,23:34,Sweden
8,Casual Shoes,13,68.38,2020-06-15,14:04,Lithuania
8,Polo Shirt,13,97.2,2020-07-30,02:22,Latvia
10,Sweatpants,12,48.28,2020-05-08,13:59,Estonia
8,Sneakers,7,66.5,2020-06-29,05:26,Lithuania
5,Sports Shoes,9,89.52,2020-12-27,02:31,Estonia
9,Dress Pants,20,11.29,2020-10-29,00:15,Czech Republic
8,Dress Pants,12,42.33,2020-06-23,23:54,Denmark
2,Dress Shirt,10,16.39,2020-08-03,20:04,Austria
3,Casual Shoes,10,81.73,2020-11-10,15:53,Norway
6,Sneakers,18,55.43,2020-05-28,18:23,Slovenia
10,Dress Shoes,8,52.25,2020-12-03,16:05,Slovenia
4,Dress Pants,7,51.39,2020-03-27,06:12,Malta
9,Dress Pants,16,59.67,2020-01-21,18:05,Norway
3,Casual Shoes,14,83.17,2020-04-19,20:32,Lithuania
5,Long Sleeve Shirt,11,31.89,2020-10-08,05:14,Hungary
9,Polo Shirt,9,14.12,2020-03-03,00:04,Spain
3,Dress Shirt,18,35.26,2020-09-02,13:24,Malta
8,Sweatpants,9,64.94,2020-11-29,11:00,Sweden
7,Jeans,1,93.17,2020-06-16,18:08,Slovenia
1,Long Sleeve Shirt,17,15.9,2020-12-09,08:50,Lithuania
7,Dress Shoes,2,56.89,2020-09-10,12:45,Hungary
2,Sweatpants,11,14.33,2020-01-27,09:04,Estonia
2,Dress Pants,5,60.34,2020-05-27,19:49,Slovenia
5,Sneakers,6,72.23,2020-03-04,06:45,Lithuania
1,Dress Shirt,13,59.41,2020-04-07,21:48,Latvia
7,Sneakers,8,88.31,2020-04-30,05:56,Romania
3,Polo Shirt,6,38.6,2020-05-16,23:37,Slovenia
7,Sports Shoes,16,78.31,2020-07-29,14:35,Austria
10,Jeans,13,76.12,2020-10-16,16:42,Romania
8,Jeans,10,62.84,2020-02-13,19:53,Spain
10,Sneakers,1,61.95,2020-09-18,23:11,Austria
6,Jeans,18,41.69,2020-10-31,17:38,Austria
8,Sports Shoes,2,41.07,2020-10-24,11:08,Czech Republic
6,Sports Shoes,16,49.89,2020-03-13,01:13,Slovakia
1,Sneakers,1,31.21,2020-07-11,04:27,Luxembourg
6,Dress Shirt,14,80.62,2020-12-22,05:29,Portugal
5,Long Sleeve Shirt,2,95.49,2020-10-16,11:05,Sweden
8,Polo Shirt,4,71.01,2020-04-21,21:55,Italy
9,Sports Shoes,2,26.19,2020-06-04,20:56,Finland
8,Jeans,6,29.85,2020-06-24,04:01,France
10,Polo Shirt,3,30.68,2020-08-15,14:01,Portugal
3,Dress Shirt,19,65.45,2020-10-01,04:08,Iceland
2,Long Sleeve Shirt,16,25.39,2020-02-06,23:18,Norway
10,Jeans,1,89.46,2020-09-03,15:01,Slovenia
9,Dress Pants,13,24.69,2020-01-06,10:57,Hungary
3,Sweatpants,6,70.74,2020-03-05,23:10,Czech Republic
1,Casual Shoes,1,59.3,2020-04-08,02:13,Luxembourg
3,Long Sleeve Shirt,8,79.88,2020-01-30,03:50,Slovenia
4,Sneakers,19,46.43,2020-11-25,19:55,Netherlands
8,Sweatpants,10,22.77,2020-04-04,22:13,Italy
9,Sports Shoes,3,79.92,2020-04-14,21:39,Cyprus
8,Sports Shoes,14,81.66,2020-05-29,08:43,Liechtenstein
8,Jeans,16,94.75,2020-11-17,13:14,Slovenia
2,Long Sleeve Shirt,4,31.75,2020-10-03,17:47,Denmark
3,Casual Shoes,1,53.0,2020-02-22,00:15,Romania
6,Long Sleeve Shirt,19,58.63,2020-07-02,13:13,Lithuania
2,Long Sleeve Shirt,20,30.69,2020-07-22,14:51,Greece
9,Sneakers,18,84.78,2020-07-19,03:59,Sweden
1,Sweatpants,4,75.68,2020-04-21,23:54,Hungary
6,Jeans,11,72.1,2020-07-17,08:32,Hungary
10,Sports Shoes,14,96.82,2020-10-22,13:52,Poland
8,Sneakers,14,61.57,2020-08-19,20:10,Sweden
6,Sweatpants,15,18.92,2020-06-13,12:38,Poland
6,Dress Pants,7,66.91,2020-12-03,01:31,Romania
5,Dress Shirt,19,96.75,2020-01-05,18:15,Luxembourg
2,Jeans,3,97.63,2020-10-01,09:52,Netherlands
6,Sweatpants,9,37.41,2020-08-18,18:29,Netherlands
8,Dress Pants,10,96.44,2020-08-18,17:56,Czech Republic
7,Long Sleeve Shirt,6,16.1,2020-12-13,09:31,Cyprus
3,Jeans,13,93.33,2020-01-06,22:14,Liechtenstein
10,Dress Shoes,16,41.35,2020-01-28,16:51,Bulgaria
